age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,workout_type,fat_percentage,water_intake_l,workout_frequency,experience_level,bmi,height_cm,bmi_supplied,fitness_goal,body_fat_source,body_fat_pct,bmr,lean_body_mass_kg,activity_level,activity_multiplier,tdee,calorie_factor,protein_coefficient,calorie_target_clean,protein_target_clean,calorie_target,protein_target,bmi_category
56,Male,89.0,1.68,176,152,65,1.77,1332.0,Yoga,10.5,3.5,5,3,31.533446712018144,168.0,31.53,maintenance,measured,10.5,2090.5480000000002,79.655,very_active,1.9,3972.0412,0.9811544030111627,1.4367425254289605,3897.185712321743,127.87008476317749,3970.7,123.3,obese
31,Female,42.7,1.76,182,121,65,1.46,883.0,Strength,34.9,2.2,3,1,13.78486570247934,176.0,13.78,maintenance,measured,34.9,970.43032,27.797700000000003,moderate,1.5250000000000001,1479.9062380000003,1.0112481421395496,1.6091349786754985,1496.5524337182303,68.71006358944379,1493.2,68.2,underweight
48,Male,83.9,1.82,176,149,70,1.9,1401.0,HIIT,13.1,3.5,5,3,25.329066537857745,182.0,25.33,maintenance,measured,13.1,1944.8365600000004,72.90910000000001,very_active,1.9,3695.1894640000005,0.998092409945273,1.4677292007893308,3688.140557328142,123.14247994622487,3855.9,119.5,overweight
22,Female,78.7,1.52,173,166,74,1.45,1204.0,Strength,31.5,2.3,3,2,34.06336565096953,152.0,34.06,fat_loss,measured,31.5,1534.4452000000003,53.90950000000001,moderate,1.55,2378.3900600000006,0.7912325478970118,2.304814277283918,1881.8596270667272,181.38888362224435,1906.2,185.7,obese
52,Female,65.9,1.52,188,139,53,1.27,794.0,Cardio,27.0,2.3,4,2,28.523199445983384,152.0,28.52,muscle_gain,measured,27.0,1409.1112000000003,48.107000000000006,active,1.725,2430.7168200000006,1.1483690997804512,1.8558865663325148,2791.3600864046016,122.30292472131273,2934.7,119.8,overweight
40,Male,76.9,1.92,179,137,68,1.13,851.0,Yoga,22.4,3.7,4,2,20.860460069444446,192.0,20.86,maintenance,measured,22.4,1658.9670400000002,59.674400000000006,moderate,1.55,2571.3989120000006,1.0199860053239609,1.5295555818377997,2622.7909043452596,117.6228242433268,2701.0,120.0,normal
46,Male,84.3,2.0,189,162,66,1.83,1467.0,HIIT,13.3,3.5,5,3,21.075,200.0,21.07,muscle_gain,measured,13.3,1948.70296,73.0881,very_active,1.9,3702.535624,1.1270414388534744,1.893859379210941,4172.911077079207,159.65234566748234,4238.4,159.4,normal
28,Female,62.4,1.6,178,129,62,1.1,710.0,Strength,34.1,1.7,3,2,24.374999999999996,160.0,24.37,muscle_gain,measured,34.1,1258.22656,41.1216,moderate,1.55,1950.2511680000002,1.1391849381644525,2.0774893115454733,2221.6967562232317,129.63533304043753,2305.5,132.5,normal
35,Male,63.7,1.74,198,143,71,1.03,810.0,HIIT,29.8,2.7,4,2,21.039767472585545,174.0,21.04,fat_loss,measured,29.8,1335.8958400000001,44.7174,moderate,1.55,2070.6385520000003,0.8221164945243353,2.246910647439594,1702.3061077971859,143.12820824190214,1634.2,143.0,normal
29,Female,54.9,1.52,172,123,72,1.48,910.0,Strength,27.0,2.0,3,1,23.762119113573405,152.0,23.76,maintenance,measured,27.0,1235.6632,40.077,moderate,1.5250000000000001,1884.3863800000001,0.9833580160456815,1.5876835821046174,1853.026452100304,87.16382865754349,1911.5,89.0,normal
26,Male,76.4,1.79,177,156,73,1.17,1004.0,Strength,21.3,2.7,3,2,23.844449299335228,179.0,23.84,maintenance,measured,21.3,1668.7388800000003,60.12680000000001,moderate,1.55,2586.5452640000008,1.017385826842433,1.5134019338490674,2631.51449208002,115.62390774606875,2627.3,117.6,normal
27,Male,106.4,1.86,182,123,50,1.34,907.0,Cardio,20.6,3.1,2,1,30.755000578101512,186.0,30.76,fat_loss,measured,20.6,2194.8025600000005,84.48160000000001,light,1.35,2962.983456000001,0.8092951074936421,2.1215013016472075,2414.282816000001,225.72773849526288,2414.3,223.7,obese
34,Female,68.4,1.5,192,132,61,1.37,904.0,Cardio,33.7,2.1,4,2,30.400000000000002,150.0,30.4,fat_loss,measured,33.7,1349.5427200000001,45.3492,active,1.725,2327.961192,0.7840839336881781,2.315800512813298,1825.31696889678,158.4007550764296,1760.7,158.1,obese
55,Male,63.5,1.86,198,144,53,1.36,969.0,Strength,22.9,2.9,4,2,18.35472308937449,186.0,18.35,muscle_gain,measured,22.9,1427.5036,48.9585,active,1.725,2462.44371,1.1038312073222214,2.0397891121112486,2718.12221337231,129.5266086190643,2785.4,129.3,underweight
24,Female,59.4,1.5,199,132,60,1.25,825.0,Yoga,25.0,2.0,3,2,26.4,150.0,26.4,maintenance,measured,25.0,1332.28,44.55,moderate,1.55,2065.034,1.015284617078943,1.5192823912120788,2096.597253944998,90.24537403799748,2112.1,93.3,overweight
30,Male,113.4,1.91,177,137,54,1.27,957.0,HIIT,22.2,3.7,3,1,31.0846742139744,191.0,31.08,fat_loss,measured,22.2,2275.66432,88.2252,moderate,1.5250000000000001,3470.388088,0.795375466775152,2.139148216099495,2760.2615453839276,242.5794077056827,2722.3,253.3,obese
57,Female,61.9,1.52,168,143,51,0.92,592.0,HIIT,28.4,2.6,3,1,26.791897506925206,152.0,26.79,fat_loss,measured,28.4,1327.32064,44.3204,light,1.35,1791.882864,0.8229695543949179,2.0754578711615017,1474.6650421139693,128.47084222489696,1460.1,130.4,overweight
59,Female,70.7,1.68,192,121,66,1.17,637.0,Cardio,34.9,1.9,3,2,25.04960317460318,168.0,25.05,muscle_gain,measured,34.9,1364.1551200000001,46.0257,moderate,1.55,2114.4404360000003,1.134552832114447,1.9173098661856023,2398.944385001106,135.5538075393221,2393.3,136.3,overweight
26,Male,111.5,1.9,191,167,57,1.02,937.0,Yoga,25.2,2.2,2,1,30.886426592797786,190.0,30.89,fat_loss,measured,25.2,2171.4832,83.402,light,1.35,2931.5023200000005,0.8259944092859246,2.1154282708357277,2421.4045271287177,235.87025219818364,2459.9,231.7,obese
44,Female,72.1,1.66,176,152,55,1.4,958.0,Strength,27.0,2.5,2,1,26.1649005661199,166.0,26.16,fat_loss,measured,27.0,1506.8727999999999,52.632999999999996,light,1.35,2034.27828,0.8073190918101286,2.2095627338352615,1657.56008,159.30947310952234,1657.6,155.8,overweight
19,Male,56.9,1.87,178,138,70,0.61,463.0,Cardio,23.3,3.7,3,1,16.27155480568503,187.0,16.27,maintenance,measured,23.3,1312.6736799999999,43.6423,light,1.35,1772.1094679999999,1.027033066407949,1.7214851691521733,1820.0150209305991,97.95250612475866,1787.6,98.1,underweight
22,Male,86.2,1.9,186,128,58,1.91,1345.0,Strength,11.7,3.5,5,3,23.878116343490305,190.0,23.88,muscle_gain,measured,11.7,2014.0753600000003,76.11460000000001,very_active,1.9,3826.7431840000004,1.1007222315780905,2.1815489546610514,4212.181297168728,188.04951989178264,4088.3,194.0,normal
46,Male,59.4,1.68,165,147,62,1.16,844.0,Strength,20.2,2.5,4,2,21.045918367346943,168.0,21.05,muscle_gain,measured,20.2,1393.8659200000002,47.4012,moderate,1.55,2160.492176,1.1344056551132706,2.108152611594352,2450.874542282376,125.22426512870452,2529.6,119.6,normal
54,Female,75.6,1.72,194,154,60,0.97,672.0,Cardio,26.4,1.9,3,1,25.554353704705246,172.0,25.55,maintenance,measured,26.4,1571.85856,55.6416,light,1.35,2122.009056,0.9914633733156746,1.580220822553444,2103.89425686817,119.46469418504036,2104.8,122.3,overweight
55,Female,76.3,1.73,196,158,65,1.08,768.0,Yoga,32.0,2.6,3,1,25.493668348424602,173.0,25.49,fat_loss,measured,32.0,1490.6943999999999,51.88399999999999,moderate,1.5250000000000001,2273.30896,0.8041490585951078,2.0568894606721635,1828.0792600798234,156.94066584928606,1805.0,160.1,overweight
36,Male,95.8,1.86,193,129,65,1.37,972.0,HIIT,21.2,3.2,3,1,27.69106255058388,186.0,27.69,fat_loss,measured,21.2,2000.59264,75.4904,moderate,1.5250000000000001,3050.9037760000006,0.8074853541709829,2.319938889747821,2463.5601161049494,222.25014563784123,2378.1,225.0,overweight
25,Male,120.6,1.83,179,120,51,1.04,686.0,Cardio,22.3,2.5,3,2,36.0118247782854,183.0,36.01,fat_loss,measured,22.3,2394.0539200000003,93.7062,moderate,1.55,3710.7835760000007,0.8124990473550099,2.013617487983509,3015.0081204406174,242.84226905081118,3181.8,240.6,obese
18,Female,65.3,1.55,184,161,59,1.42,1143.0,Yoga,28.5,2.2,3,2,27.180020811654522,155.0,27.18,maintenance,measured,28.5,1378.4932000000001,46.6895,moderate,1.55,2136.6644600000004,0.9793929690860745,1.4083977445093674,2092.6341494200947,91.96837271646169,2050.7,91.0,overweight
39,Male,85.3,1.89,163,140,61,0.77,593.0,Strength,27.6,3.6,2,1,23.879510651997425,189.0,23.88,fat_loss,measured,27.6,1703.95552,61.7572,light,1.35,2300.3399520000003,0.8048924045202996,2.1380918113935596,1874.3510720000002,182.37923151187064,1922.4,179.6,normal
34,Male,68.0,1.68,169,128,57,0.67,472.0,Cardio,25.8,3.4,2,1,24.092970521541954,168.0,24.09,maintenance,measured,25.8,1459.8496000000002,50.456,sedentary,1.2,1751.8195200000002,1.0123068759630902,1.6562489049332512,1773.3789455423605,112.62492553546107,1825.0,104.5,normal
24,Female,52.6,1.57,169,166,60,1.29,1071.0,HIIT,31.9,2.4,2,1,21.33960809769159,157.0,21.34,muscle_gain,measured,31.9,1143.72496,35.820600000000006,light,1.35,1544.028696,1.1085000277285575,2.0505441165640157,1711.5558523296886,107.85862053126723,1695.0,108.5,normal
42,Male,63.3,1.77,183,134,59,1.32,876.0,HIIT,25.7,3.3,3,2,20.204921957291962,177.0,20.2,fat_loss,measured,25.7,1385.88904,47.0319,moderate,1.55,2148.128012,0.7830393800378319,2.237249291710693,1682.0688267583805,141.61788016528686,1712.3,147.4,normal
21,Female,76.3,1.65,180,154,62,1.14,878.0,Strength,31.8,1.7,3,2,28.0257116620753,165.0,28.03,fat_loss,measured,31.8,1493.99056,52.03659999999999,moderate,1.55,2315.685368,0.8212523694907378,2.096480356494374,1901.762095465031,159.96145120052074,1899.4,161.3,overweight
53,Male,61.0,1.63,170,124,74,0.54,331.0,Cardio,20.0,3.4,3,1,22.95908765854944,163.0,22.96,maintenance,measured,20.0,1424.0800000000002,48.800000000000004,light,1.35,1922.5080000000003,0.9893841018647015,1.6914628006582815,1902.0988509077038,103.17923084015517,1849.2,100.9,normal
23,Female,67.8,1.61,186,160,66,1.34,1072.0,HIIT,34.3,1.8,2,1,26.156398287103116,161.0,26.16,fat_loss,measured,34.3,1332.16336,44.5446,light,1.35,1798.420536,0.7920162203669588,2.08015787825112,1465.3796960000002,141.03470414542593,1465.4,141.1,overweight
48,Male,114.9,1.86,175,141,56,1.36,949.0,Cardio,21.1,3.6,3,1,33.21193201526188,186.0,33.21,fat_loss,measured,21.1,2328.17176,90.6561,moderate,1.5250000000000001,3550.4619340000004,0.7938070385069259,2.212148422418601,2818.3816731601128,254.17585373589728,2808.0,263.9,obese
36,Male,88.0,1.71,185,160,73,1.87,1646.0,HIIT,12.0,3.5,5,3,30.094730002393902,171.0,30.09,maintenance,measured,12.0,2042.704,77.44,very_active,1.9,3881.1375999999996,1.0259008160204146,1.7390567672239734,3981.662230927513,153.03699551570966,4126.0,148.8,obese
56,Female,67.7,1.58,189,142,52,1.45,927.0,Strength,32.7,1.9,2,1,27.11905143406505,158.0,27.12,maintenance,measured,32.7,1354.14136,45.56210000000001,light,1.35,1828.0908360000003,1.0082377861014054,1.5262953026558757,1843.1502572809077,103.33019198980278,1824.3,101.2,overweight
44,Male,124.8,1.85,175,126,69,1.35,842.0,Strength,24.4,3.5,4,2,36.46457268078889,185.0,36.46,fat_loss,measured,24.4,2407.93408,94.3488,active,1.725,4153.686288,0.8265582015411312,2.1617213013437286,3433.2634679753373,269.78281840769733,3445.3,272.4,obese
27,Female,53.0,1.58,166,142,62,1.26,895.0,Cardio,34.5,1.8,4,2,21.230572023714146,158.0,21.23,maintenance,measured,34.5,1119.844,34.715,active,1.725,1931.7309000000002,1.0178359244496014,1.5682585490117262,1966.1851063893607,83.11770309762149,2021.0,84.6,normal
43,Male,61.2,1.88,175,163,68,1.03,831.0,Yoga,24.7,2.9,3,1,17.315527387958355,188.0,17.32,muscle_gain,measured,24.7,1365.40576,46.083600000000004,moderate,1.5250000000000001,2082.2437840000002,1.1435267197451982,2.148711665859739,2381.101404027349,131.50115395061604,2457.9,132.0,underweight
36,Female,48.7,1.68,194,144,56,1.23,886.0,Yoga,33.7,1.6,3,1,17.25481859410431,168.0,17.25,muscle_gain,measured,33.7,1067.42296,32.2881,moderate,1.5250000000000001,1627.8200140000004,1.104421428607704,1.857436193566623,1797.7993053780933,90.45714262669455,1732.4,87.3,underweight
56,Female,50.6,1.7,175,146,58,1.29,848.0,Strength,33.1,2.3,2,1,17.508650519031143,170.0,17.51,muscle_gain,measured,33.1,1101.1902400000001,33.851400000000005,light,1.35,1486.6068240000002,1.1056078762749384,1.8456159381177144,1643.6042135384714,93.38816646875635,1776.2,92.1,underweight
20,Female,72.6,1.73,199,160,68,1.27,1016.0,HIIT,34.8,2.5,3,2,24.257409201777538,173.0,24.26,fat_loss,measured,34.8,1392.4403200000002,47.3352,moderate,1.55,2158.2824960000003,0.8250396731546681,2.130618895590019,1780.6686850752815,154.68293181983537,1833.5,151.9,normal
30,Female,70.4,1.56,171,125,62,1.03,644.0,Yoga,34.3,2.4,4,2,28.928336620644313,156.0,28.93,fat_loss,measured,34.3,1369.06048,46.25280000000001,moderate,1.55,2122.043744,0.8158309946080452,2.254324448527407,1731.2290582693001,158.70444117632948,1715.1,153.7,overweight
45,Male,52.5,1.88,194,153,71,1.08,818.0,Strength,29.0,2.9,4,2,14.854006337709372,188.0,14.85,muscle_gain,measured,29.0,1175.1399999999999,37.275,moderate,1.55,1821.4669999999999,1.1388166551877787,2.172430971997364,2074.316956474918,114.0526260298616,2100.2,109.3,underweight
37,Male,76.3,1.77,180,128,57,1.36,957.0,HIIT,27.3,2.1,4,2,24.354431995914325,177.0,24.35,fat_loss,measured,27.3,1568.15416,55.470099999999995,active,1.725,2705.065926,0.8064579458178723,2.1292514515928693,2181.521909983881,162.46188575653593,2270.8,160.5,normal
45,Female,41.2,1.58,195,168,71,1.47,1111.0,HIIT,28.7,2.6,2,1,16.503765422207977,158.0,16.5,muscle_gain,measured,28.7,1004.5129600000001,29.375600000000006,light,1.35,1356.0924960000002,1.113733317044703,1.9928436883184237,1510.3253937895108,82.10515995871906,1476.9,80.4,underweight
25,Female,55.3,1.76,176,152,67,1.56,1186.0,Yoga,15.5,2.7,4,3,17.852530991735538,176.0,17.85,muscle_gain,measured,15.5,1379.3355999999999,46.7285,active,1.75,2413.8372999999997,1.122159964329771,1.981240299051671,2708.7115784658704,109.5625885375574,2688.6,107.9,underweight
58,Female,49.7,1.67,191,125,72,1.38,776.0,Strength,31.9,2.3,4,2,17.820646132883933,167.0,17.82,muscle_gain,measured,31.9,1101.0671200000002,33.84570000000001,active,1.725,1899.3407820000004,1.1479257523887285,2.0017015553660586,2180.3021962199464,99.48456730169312,2144.4,95.8,underweight
56,Male,48.3,1.87,165,156,51,0.68,525.0,HIIT,29.8,3.3,3,1,13.812233692699245,187.0,13.81,maintenance,measured,29.8,1102.38256,33.9066,light,1.35,1488.216456,1.0206221728627805,1.4870061592463657,1518.9067130128667,71.82239749159946,1455.5,72.0,underweight
18,Male,83.2,1.96,183,150,67,1.83,1510.0,HIIT,13.6,3.5,4,3,21.657642648896296,196.0,21.66,muscle_gain,measured,13.6,1922.7116800000001,71.8848,very_active,1.9,3653.152192,1.1178500944953513,1.8552618451501575,4083.6765230331,154.3577855164931,4038.1,154.5,normal
20,Male,120.5,1.73,186,153,67,1.01,850.0,Cardio,29.3,3.4,3,2,40.261953289451704,173.0,40.26,fat_loss,measured,29.3,2210.1796000000004,85.19350000000001,moderate,1.55,3425.7783800000007,0.8054914926083843,2.1366893125880084,2759.435340651733,257.471062166855,2741.8,250.5,obese
30,Male,121.6,2.0,179,160,60,1.24,1091.0,Cardio,28.0,3.3,4,2,30.4,200.0,30.4,fat_loss,measured,28.0,2261.1232,87.55199999999999,moderate,1.55,3504.74096,0.8112871506456198,2.0600717684674583,2843.3513071893944,250.5047270456429,2742.0,247.5,obese
45,Female,73.0,1.75,184,148,50,1.14,759.0,Yoga,26.6,2.0,4,2,23.836734693877553,175.0,23.84,muscle_gain,measured,26.6,1527.3712,53.582,moderate,1.55,2367.42536,1.125722358720596,1.9468890423654661,2665.063660354156,142.12290009267903,2658.5,140.0,normal
42,Female,57.5,1.67,161,133,63,1.76,1053.0,Cardio,16.2,2.7,5,3,20.617447739252036,167.0,20.62,muscle_gain,measured,16.2,1410.796,48.184999999999995,very_active,1.9,2680.5124,1.1186399639012519,1.985847954369696,2998.528294372858,114.18625737625753,3005.7,118.0,normal
50,Female,42.7,1.53,168,155,65,1.41,983.0,Strength,28.4,2.4,4,2,18.24084753727199,153.0,18.24,muscle_gain,measured,28.4,1030.38112,30.5732,active,1.725,1777.4074320000002,1.1283840921396515,1.9213150840123754,2005.5982715195896,82.04015408732843,1985.2,82.7,underweight
55,Male,129.9,1.73,187,155,60,0.69,529.0,Yoga,21.7,3.1,3,1,43.40271977012262,173.0,43.4,fat_loss,measured,21.7,2566.97272,101.71170000000001,light,1.35,3465.4131720000005,0.8092154050976355,2.0086283488038092,2823.6699920000005,260.9208225096148,2877.8,266.1,obese
23,Male,108.6,1.92,197,134,50,0.89,656.0,Yoga,25.8,3.5,2,1,29.459635416666664,192.0,29.46,fat_loss,measured,25.8,2110.5539200000003,80.5812,light,1.35,2849.2477920000006,0.8013794921029297,2.0645752209346084,2321.6093120000005,224.21286899349846,2321.6,229.5,overweight
49,Male,88.6,2.0,162,127,56,1.83,1150.0,Cardio,14.9,3.5,4,3,22.15,200.0,22.15,maintenance,measured,14.9,1998.6097599999998,75.39859999999999,very_active,1.9,3797.3585439999997,0.9761433587697849,1.5586772081080749,3706.7663235932996,138.09880063837542,3765.7,141.5,normal
38,Female,49.7,1.51,179,145,65,1.25,906.0,HIIT,32.6,2.5,3,1,21.797289592561732,151.0,21.8,maintenance,measured,32.6,1093.55248,33.4978,moderate,1.5250000000000001,1667.6675320000002,1.0097675035507052,1.4699431451768086,1683.956480540206,73.0561743152874,1511.5,73.8,normal
33,Female,56.4,1.54,165,155,63,1.06,822.0,Strength,29.2,1.5,3,1,23.781413391803003,154.0,23.78,maintenance,measured,29.2,1232.5139199999999,39.9312,moderate,1.5250000000000001,1879.583728,1.0209138918828695,1.5438653136912999,1918.8931388721928,87.07400369218931,2046.3,81.5,normal
38,Male,46.9,1.74,198,167,64,1.03,946.0,Strength,20.0,2.6,4,2,15.49081780948606,174.0,15.49,muscle_gain,measured,20.0,1180.4320000000002,37.52,moderate,1.55,1829.6696000000004,1.1086419861673191,1.8515477842918926,2028.4485393739649,86.83759108328977,2028.1,86.9,underweight
28,Female,71.3,1.67,192,140,63,1.46,1022.0,Strength,28.1,1.5,4,2,25.565635196672524,167.0,25.57,maintenance,measured,28.1,1477.31752,51.2647,active,1.725,2548.372722,1.0078961696087603,1.638685797462914,2568.4951052392503,116.83829735910577,2528.2,117.7,overweight
54,Male,71.6,1.86,160,147,70,1.14,830.0,Yoga,25.3,2.2,3,2,20.69603422360966,186.0,20.7,maintenance,measured,25.3,1525.28032,53.4852,moderate,1.55,2364.1844960000003,0.9934438744621703,1.6527825707674701,2348.684605649634,118.33923206695086,2391.9,115.7,normal
53,Male,82.3,1.61,196,123,60,1.87,1139.0,Strength,11.6,3.5,5,3,31.750318274757912,161.0,31.75,maintenance,measured,11.6,1941.46912,72.75319999999999,very_active,1.9,3688.791328,0.9995101610986031,1.7952487211159243,3686.98441450841,147.74896974784056,3668.0,151.2,obese
52,Female,70.6,1.69,165,135,65,1.36,826.0,HIIT,26.1,2.2,3,1,24.719022443191765,169.0,24.72,muscle_gain,measured,26.1,1496.94544,52.173399999999994,moderate,1.5250000000000001,2282.841796,1.1318830532946709,1.9657456648786185,2583.9099422451704,138.78164394043046,2565.6,138.0,normal
36,Male,109.8,1.62,193,141,68,0.84,651.0,HIIT,24.4,3.5,3,1,41.83813443072702,162.0,41.84,fat_loss,measured,24.4,2162.99008,83.0088,light,1.35,2920.0366080000003,0.7910287256067788,2.2834437920241655,2379.2890880000004,250.72212836425336,2379.3,248.5,obese
37,Female,73.5,1.69,174,131,66,0.54,354.0,Cardio,27.5,1.6,2,1,25.73439305346452,169.0,25.73,muscle_gain,measured,27.5,1521.0100000000002,53.2875,sedentary,1.2,1825.2120000000002,1.1166030052083222,1.8063677190280614,2038.0372043422924,132.7680273485625,2074.4,140.0,overweight
35,Male,85.6,1.85,185,135,55,1.78,1322.0,Strength,14.5,3.5,5,3,25.01095690284879,185.0,25.01,muscle_gain,measured,14.5,1950.8608,73.18799999999999,very_active,1.9,3706.63552,1.1278457154435564,2.108611020653691,4180.5129899428985,180.49710336795593,4035.7,179.1,overweight
58,Female,74.6,1.68,173,159,60,1.03,737.0,Yoga,26.0,2.0,4,2,26.43140589569161,168.0,26.43,muscle_gain,measured,26.0,1562.4063999999998,55.20399999999999,moderate,1.55,2421.7299199999998,1.1371474157185517,1.9086932742960059,2753.863920096295,142.38851826248202,2813.5,144.6,overweight
31,Female,63.2,1.8,166,157,66,0.59,463.0,Cardio,25.5,2.6,2,1,19.506172839506174,180.0,19.51,maintenance,measured,25.5,1387.0144,47.084,sedentary,1.2,1664.41728,0.9869118008821768,1.7454482127955004,1642.633055224214,110.31232704867563,1620.0,116.5,normal
32,Female,62.6,1.63,190,161,58,1.67,1344.0,HIIT,15.0,2.7,5,3,23.561293236478605,163.0,23.56,muscle_gain,measured,15.0,1519.336,53.21,very_active,1.9,2886.7383999999997,1.1215279113554173,1.8188556180834996,3237.557688381479,113.86036169202708,3293.8,116.6,normal
48,Male,87.1,1.76,183,156,67,1.81,1398.0,Strength,11.6,3.5,5,3,28.11854338842975,176.0,28.12,maintenance,measured,11.6,2033.12224,76.9964,very_active,1.9,3862.9322559999996,0.9847686325918363,1.4146477940062885,3804.094515536017,123.21582285794771,3705.5,120.6,overweight
18,Male,82.3,1.84,190,148,66,1.73,1408.0,HIIT,13.3,3.5,5,3,24.30883742911153,184.0,24.31,muscle_gain,measured,13.3,1911.2485600000002,71.3541,very_active,1.9,3631.372264,1.1157888564296554,1.996061326837107,4051.8447057189287,164.2758471986939,3913.1,157.6,normal
20,Female,64.3,1.78,188,137,61,1.71,1171.0,Cardio,18.7,2.7,4,3,20.294154778437065,178.0,20.29,muscle_gain,measured,18.7,1499.15944,52.27589999999999,active,1.75,2623.52902,1.1182632121927005,1.8262367567710656,2933.7959891859678,117.42702346037952,2922.6,112.3,normal
33,Female,53.7,1.66,191,129,72,1.25,806.0,HIIT,29.5,2.5,3,1,19.487588909856296,166.0,19.49,muscle_gain,measured,29.5,1187.7436000000002,37.85850000000001,moderate,1.5250000000000001,1811.3089900000004,1.1233379462251252,2.1659184912562583,2034.7121208057063,116.30982298046108,1968.4,117.6,normal
40,Male,63.0,2.0,176,161,71,1.42,1257.0,Strength,26.8,2.9,4,2,15.75,200.0,15.75,muscle_gain,measured,26.8,1366.1056,46.116,active,1.725,2356.53216,1.102050690263872,2.1045989784378873,2597.0178935570134,132.5897356415869,2548.5,134.1,underweight
28,Male,128.4,1.86,173,158,71,1.06,921.0,Strength,23.6,3.3,4,2,37.11411723898716,186.0,37.11,fat_loss,measured,23.6,2488.90816,98.0976,moderate,1.55,3857.807648,0.7978370428937895,2.0236383947338137,3077.901845933365,259.83516988382166,3149.4,257.3,obese
29,Male,88.0,1.89,199,137,54,1.75,1319.0,Cardio,13.3,3.5,5,3,24.635368550712467,189.0,24.64,muscle_gain,measured,13.3,2017.9936,76.29599999999999,very_active,1.9,3834.18784,1.1389431943162722,2.0331085135719587,4366.922146098208,178.91354919433235,4459.4,179.9,normal
27,Female,63.7,1.52,195,120,60,1.19,714.0,Strength,25.4,2.1,4,2,27.570983379501385,152.0,27.57,muscle_gain,measured,25.4,1396.43632,47.5202,moderate,1.55,2164.4762960000003,1.1154128318299121,2.162731282807174,2414.2846347500795,137.765982714817,2371.8,137.3,overweight
49,Male,83.7,1.87,183,158,53,1.29,1009.0,HIIT,23.9,2.3,4,2,23.93548571591981,187.0,23.94,fat_loss,measured,23.9,1745.8271200000001,63.6957,active,1.725,3011.5517820000005,0.8220565274393995,2.384022190870738,2475.6658001148558,199.5426573758808,2456.3,199.1,normal
33,Male,102.6,1.75,186,140,53,1.4,1078.0,HIIT,27.9,2.2,3,2,33.50204081632653,175.0,33.5,fat_loss,measured,27.9,1967.8513600000003,73.97460000000001,moderate,1.55,3050.1696080000006,0.7961040775750166,2.3874085673794343,2428.2524622241904,244.94811901312994,2457.0,253.7,obese
25,Female,77.7,1.55,184,120,52,0.55,330.0,Yoga,33.0,1.7,2,1,32.34131113423517,155.0,32.34,fat_loss,measured,33.0,1494.4744,52.059,sedentary,1.2,1793.3692800000001,0.8162467055178068,2.2241781076885463,1643.9218400000002,172.81863896740006,1643.9,170.2,obese
55,Male,87.5,1.88,191,134,73,1.19,789.0,Yoga,27.2,2.6,4,2,24.75667722951562,188.0,24.76,maintenance,measured,27.2,1745.92,63.699999999999996,moderate,1.55,2706.1760000000004,1.019966000625063,1.435334763435402,2760.207511707531,125.59179180059766,2617.6,122.3,normal
29,Male,87.0,1.86,177,123,72,1.52,1028.0,Yoga,11.0,3.5,4,3,25.14741588622962,186.0,25.15,muscle_gain,measured,11.0,2042.4880000000003,77.43,active,1.75,3574.3540000000003,1.1388965964078348,1.960025808683231,4070.8196049567305,170.5222453554411,3945.6,171.8,overweight
41,Male,82.8,1.66,177,139,74,1.97,1355.0,HIIT,11.2,3.5,5,3,30.04790245318624,166.0,30.05,muscle_gain,measured,11.2,1958.17024,73.5264,very_active,1.9,3720.523456,1.1483144329275181,1.802601747005367,4272.3307825701695,149.25542465204438,4407.5,156.9,obese
45,Female,65.4,1.68,196,129,66,0.76,441.0,HIIT,35.0,2.6,3,1,23.171768707483,168.0,23.17,fat_loss,measured,35.0,1288.2160000000001,42.510000000000005,light,1.35,1739.0916000000002,0.8156873143807867,2.172377618922146,1418.5549566661855,142.07349627750835,1490.3,139.1,normal
25,Female,47.2,1.71,185,142,56,0.89,632.0,Cardio,26.0,2.5,2,1,16.141718819465822,171.0,16.14,muscle_gain,measured,26.0,1124.4448000000002,34.928000000000004,light,1.35,1518.0004800000004,1.1442572941210045,2.131181552783505,1736.9831217191866,100.59176929138144,1756.7,100.2,underweight
45,Female,58.2,1.7,168,160,53,0.95,684.0,Yoga,26.8,2.0,3,1,20.138408304498274,170.0,20.14,muscle_gain,measured,26.8,1290.2118400000002,42.6024,light,1.35,1741.7859840000003,1.1099491192108015,2.1269490450497575,1933.2938187945197,123.78843442189589,1858.0,122.4,normal
53,Female,73.5,1.55,194,153,72,1.17,806.0,HIIT,26.3,2.1,4,2,30.59313215400624,155.0,30.59,maintenance,measured,26.3,1540.0612,54.1695,moderate,1.55,2387.09486,1.0298705224497768,1.4056355803913967,2458.398630605377,103.31421515876765,2483.7,104.5,obese
43,Female,55.2,1.73,167,165,62,1.67,1240.0,Cardio,16.6,2.7,5,3,18.443649971599452,173.0,18.44,muscle_gain,measured,16.6,1364.39488,46.0368,very_active,1.9,2592.350272,1.1441838366529467,2.055012781820039,2966.12528016527,113.43670555646615,3001.5,113.1,underweight
